Gemeinde,Year,View,Abschnitt,Betrag in Euro
oberneukirchen,2012,prokopf,Summe,1868.6271897695
oberneukirchen,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",305.0602972802
oberneukirchen,2013,prokopf,Summe,1836.4921600253
oberneukirchen,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",425.94090302067
oberneukirchen,2014,prokopf,Summe,1996.2525882353
oberneukirchen,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",504.85904017857
oberneukirchen,2015,prokopf,Summe,2312.6410522959
oberneukirchen,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",603.27543237251
oberneukirchen,2016,prokopf,Summe,2206.6589863795
oberneukirchen,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",437.62875156838
oberneukirchen,2017,prokopf,Summe,2070.3489397742
oberneukirchen,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",434.75202061212
oberneukirchen,2018,prokopf,Summe,2251.7440505934
oberneukirchen,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",349.83312441241
oberneukirchen,2019,prokopf,Summe,2408.2821341272
obertraun,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",228.82452380952
obertraun,2007,prokopf,Summe,2911.6051058201
obertraun,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",191.11802684564
obertraun,2008,prokopf,Summe,3914.6394496644
obertraun,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",209.69981081081
obertraun,2009,prokopf,Summe,4567.4622972973
obertraun,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",217.10551630435
obertraun,2010,prokopf,Summe,4350.4732065217
obertraun,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",243.64185888738
obertraun,2011,prokopf,Summe,4685.8568928087
obertraun,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",207.29523012552
obertraun,2012,prokopf,Summe,3763.4659414226
obertraun,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",205.00349726776
obertraun,2013,prokopf,Summe,4436.2250273224
obertraun,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",412.44200542005
obertraun,2014,prokopf,Summe,4562.5934552846
obertraun,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",256.40526315789
obertraun,2015,prokopf,Summe,4633.1128879892
obertraun,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",419.037
obertraun,2016,prokopf,Summe,4795.1031486486
obertraun,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",329.58174515235
obertraun,2017,prokopf,Summe,5363.2306371191
obertraun,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",231.36546831956
obertraun,2018,prokopf,Summe,6493.19815427
obertraun,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",202.60394557823
obertraun,2019,prokopf,Summe,5115.4199183673
oberwang,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",279.34489681051
oberwang,2007,prokopf,Summe,2083.1087867417
oberwang,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",243.94954174513
oberwang,2008,prokopf,Summe,2501.3891086001
oberwang,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",219.80704672897
oberwang,2009,prokopf,Summe,2597.144423676
oberwang,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",267.58768079801
oberwang,2010,prokopf,Summe,1596.1899438903
oberwang,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",224.83347014925
oberwang,2011,prokopf,Summe,1789.8841915423
oberwang,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",274.02866708385
oberwang,2012,prokopf,Summe,1899.9163767209
oberwang,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",271.18253424658
oberwang,2013,prokopf,Summe,1960.5540224159
oberwang,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",642.99456054087
oberwang,2014,prokopf,Summe,2151.1383589428
oberwang,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",597.94717431193
oberwang,2015,prokopf,Summe,1917.4884220183
oberwang,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",334.98271575136
oberwang,2016,prokopf,Summe,2005.751955341
oberwang,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",343.64716587112
oberwang,2017,prokopf,Summe,1924.9922852029
oberwang,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",333.89907494145
oberwang,2018,prokopf,Summe,2842.0190749415
oberwang,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",345.27105625718
oberwang,2019,prokopf,Summe,2197.0773249139
oepping,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",250.25311041009
oepping,2007,prokopf,Summe,1706.0149905363
oepping,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",440.87240740741
oepping,2008,prokopf,Summe,1976.8238058748
oepping,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",358.2434338896
oepping,2009,prokopf,Summe,1879.7830359435
oepping,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",278.92798434442
oepping,2010,prokopf,Summe,2113.6038225701
oepping,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",246.05636955107
oepping,2011,prokopf,Summe,2082.4858230319
oepping,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",254.31685955787
oepping,2012,prokopf,Summe,2134.8470416125
oepping,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",284.521171875
oepping,2013,prokopf,Summe,1852.5105143229
oepping,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",336.26872015915
oepping,2014,prokopf,Summe,2266.2322612732
oepping,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",295.59730794923
oepping,2015,prokopf,Summe,2346.3609819639
oepping,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",312.39359654944
oepping,2016,prokopf,Summe,2477.6561977439
oepping,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",345.5403649635
oepping,2017,prokopf,Summe,2191.3732581287
oepping,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",339.1761986755
oepping,2018,prokopf,Summe,2510.0070198675
oepping,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",398.13454366382
oepping,2019,prokopf,Summe,2576.4594878529
offenhausen,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",216.76020592021
offenhausen,2007,prokopf,Summe,1982.8211711712
offenhausen,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",205.14110483365
offenhausen,2008,prokopf,Summe,1574.6937037037
offenhausen,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",254.85635967642
offenhausen,2009,prokopf,Summe,2526.5454075918
offenhausen,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",365.22744416873
offenhausen,2010,prokopf,Summe,2178.9773076923
offenhausen,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",408.27905904059
offenhausen,2011,prokopf,Summe,2453.6220910209
offenhausen,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",308.92812850905
offenhausen,2012,prokopf,Summe,2671.8465065502
offenhausen,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",329.00344500632
offenhausen,2013,prokopf,Summe,2708.6840202276
offenhausen,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",286.02426125555
offenhausen,2014,prokopf,Summe,2682.2198414711
offenhausen,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",891.66484567901
offenhausen,2015,prokopf,Summe,3385.0959135802
offenhausen,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",608.90282352941
offenhausen,2016,prokopf,Summe,2301.5072755418
offenhausen,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",488.45225046497
offenhausen,2017,prokopf,Summe,2303.9215933044
offenhausen,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",402.704004884
offenhausen,2018,prokopf,Summe,2162.0197313797
offenhausen,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",277.26194362889
offenhausen,2019,prokopf,Summe,2083.9008866706
oftering,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",398.12243515087
oftering,2007,prokopf,Summe,1587.8725622022
oftering,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",421.82991507431
oftering,2008,prokopf,Summe,1736.3078768577
oftering,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",496.61745540399
oftering,2009,prokopf,Summe,2785.0567051417
oftering,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",488.33209735888
oftering,2010,prokopf,Summe,2654.5564319006
oftering,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",473.23711577869
oftering,2011,prokopf,Summe,2301.1229918033
oftering,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",542.47689335394
oftering,2012,prokopf,Summe,2232.3716125708
oftering,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",602.84594291539
oftering,2013,prokopf,Summe,3211.6832772681
oftering,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",537.09096988259
oftering,2014,prokopf,Summe,2601.5720520674
oftering,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",589.77569721116
oftering,2015,prokopf,Summe,3265.2694472112
oftering,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",978.00760502173
oftering,2016,prokopf,Summe,3705.9043988411
oftering,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",831.50392891451
oftering,2017,prokopf,Summe,3516.1442507205
oftering,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",798.89297687861
oftering,2018,prokopf,Summe,3521.4947639692
oftering,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",789.46089411765
oftering,2019,prokopf,Summe,3235.5089552941
ohlsdorf,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",221.25429056924
ohlsdorf,2007,prokopf,Summe,1637.1130522515
ohlsdorf,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",206.76333827265
ohlsdorf,2008,prokopf,Summe,1810.0920152413
ohlsdorf,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",229.30389991554
ohlsdorf,2009,prokopf,Summe,1946.9955088682
ohlsdorf,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",230.17267293626
ohlsdorf,2010,prokopf,Summe,2490.9071431557
ohlsdorf,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",239.44448640797
ohlsdorf,2011,prokopf,Summe,2296.6230296742
ohlsdorf,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",258.43574047668
ohlsdorf,2012,prokopf,Summe,2431.8026828275
ohlsdorf,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",247.23763658438
ohlsdorf,2013,prokopf,Summe,2359.1784034804
ohlsdorf,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",275.21982054822
ohlsdorf,2014,prokopf,Summe,2323.0020074936
ohlsdorf,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",263.47562141869
ohlsdorf,2015,prokopf,Summe,2387.730689587
ohlsdorf,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",354.22789829853
ohlsdorf,2016,prokopf,Summe,2334.647337587
ohlsdorf,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",532.82757354355
ohlsdorf,2017,prokopf,Summe,3037.9075254759
ohlsdorf,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",434.25885966596
ohlsdorf,2018,prokopf,Summe,2373.9102610866
ohlsdorf,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",383.43147434675
ohlsdorf,2019,prokopf,Summe,2391.7838508488
ort-im-innkreis,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",339.50143902439
ort-im-innkreis,2007,prokopf,Summe,1751.8942357724
ort-im-innkreis,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",945.8294034797
ort-im-innkreis,2008,prokopf,Summe,2494.1703396852
ort-im-innkreis,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",465.35718013468
ort-im-innkreis,2009,prokopf,Summe,1948.8939646465
ort-im-innkreis,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",390.12823578595
ort-im-innkreis,2010,prokopf,Summe,2105.499916388
ort-im-innkreis,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",440.66992598684
ort-im-innkreis,2011,prokopf,Summe,1968.8216282895
ort-im-innkreis,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",384.71891178895
ort-im-innkreis,2012,prokopf,Summe,2226.6323577906
ort-im-innkreis,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",421.35768718802
ort-im-innkreis,2013,prokopf,Summe,2103.7880033278
ort-im-innkreis,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",462.78002435065
ort-im-innkreis,2014,prokopf,Summe,2400.3991883117
ort-im-innkreis,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",434.18728896104
ort-im-innkreis,2015,prokopf,Summe,2924.4044155844
ort-im-innkreis,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",458.58552091879
ort-im-innkreis,2016,prokopf,Summe,2728.0813781788
ort-im-innkreis,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",433.44628980892
ort-im-innkreis,2017,prokopf,Summe,2829.9013296178
ort-im-innkreis,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",437.26243921569
ort-im-innkreis,2018,prokopf,Summe,3184.9788784314
ort-im-innkreis,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",438.3280535855
ort-im-innkreis,2019,prokopf,Summe,3316.7876674547
ostermiething,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",266.89798886341
ostermiething,2007,prokopf,Summe,1839.469066492
ostermiething,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",258.31503994887
ostermiething,2008,prokopf,Summe,1918.7091850431
ostermiething,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",388.68517845762
ostermiething,2009,prokopf,Summe,1954.2219630338
ostermiething,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",330.74165064103
ostermiething,2010,prokopf,Summe,1655.6875897436
ostermiething,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",314.89016139241
ostermiething,2011,prokopf,Summe,1948.7746487342
ostermiething,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",341.83046460177
ostermiething,2012,prokopf,Summe,2217.4895764855
ostermiething,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",322.77703134796
ostermiething,2013,prokopf,Summe,2254.3495611285
ostermiething,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",375.26501091363
ostermiething,2014,prokopf,Summe,2541.4693701278
ostermiething,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",361.67382783883
ostermiething,2015,prokopf,Summe,2637.7135286935
ostermiething,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",420.10944072948
ostermiething,2016,prokopf,Summe,2336.3932158055
ostermiething,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",549.12464827168
ostermiething,2017,prokopf,Summe,2398.799460279
ostermiething,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",467.30993628641
ostermiething,2018,prokopf,Summe,2407.7952275485
ostermiething,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",428.81499089806
ostermiething,2019,prokopf,Summe,2362.8052973301
ottenschlag-im-mühlkreis,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",121.76897916667
ottenschlag-im-mühlkreis,2007,prokopf,Summe,2888.0547708333
ottenschlag-im-mühlkreis,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",139.57796645702
ottenschlag-im-mühlkreis,2008,prokopf,Summe,1849.5886792453
ottenschlag-im-mühlkreis,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",148.95174369748
ottenschlag-im-mühlkreis,2009,prokopf,Summe,2052.8177310924
ottenschlag-im-mühlkreis,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",110.74576687117
ottenschlag-im-mühlkreis,2010,prokopf,Summe,2025.8860122699
ottenschlag-im-mühlkreis,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",146.3016064257
ottenschlag-im-mühlkreis,2011,prokopf,Summe,3649.8865863454
ottenschlag-im-mühlkreis,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",140.20283757339
ottenschlag-im-mühlkreis,2012,prokopf,Summe,2819.1049119374
ottenschlag-im-mühlkreis,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",141.33111545988
ottenschlag-im-mühlkreis,2013,prokopf,Summe,3119.4832876712
ottenschlag-im-mühlkreis,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",226.69538910506
ottenschlag-im-mühlkreis,2014,prokopf,Summe,3380.4407587549
ottenschlag-im-mühlkreis,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",208.64834896811
ottenschlag-im-mühlkreis,2015,prokopf,Summe,2906.840956848
ottenschlag-im-mühlkreis,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",189.52908571429
ottenschlag-im-mühlkreis,2016,prokopf,Summe,2513.0903619048
ottenschlag-im-mühlkreis,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",224.30814814815
ottenschlag-im-mühlkreis,2017,prokopf,Summe,2349.5415
ottenschlag-im-mühlkreis,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",222.70311688312
ottenschlag-im-mühlkreis,2018,prokopf,Summe,2477.1017439703
ottenschlag-im-mühlkreis,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",228.29694852941
ottenschlag-im-mühlkreis,2019,prokopf,Summe,2256.6874264706
ottensheim,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",254.42927403092
ottensheim,2007,prokopf,Summe,1633.2833206363
ottensheim,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",309.44248706993
ottensheim,2008,prokopf,Summe,1794.4265954576
ottensheim,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",322.67682975871
ottensheim,2009,prokopf,Summe,2076.048554513
ottensheim,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",401.75794071413
ottensheim,2010,prokopf,Summe,2213.2233505502
ottensheim,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",344.58323634736
ottensheim,2011,prokopf,Summe,2177.7273724261
ottensheim,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",287.19089760638
ottensheim,2012,prokopf,Summe,1772.8059308511
ottensheim,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",377.83126
ottensheim,2013,prokopf,Summe,2096.5592555556
ottensheim,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",503.2761109868
ottensheim,2014,prokopf,Summe,2258.1866592079
ottensheim,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",724.85868881506
ottensheim,2015,prokopf,Summe,2568.2479689922
ottensheim,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",712.54713084717
ottensheim,2016,prokopf,Summe,2589.6491010994
ottensheim,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",646.6856497774
ottensheim,2017,prokopf,Summe,2460.997996608
ottensheim,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",751.06904893031
ottensheim,2018,prokopf,Summe,2594.1446219021
ottensheim,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",795.58761485211
ottensheim,2019,prokopf,Summe,2737.7487539333
pabneukirchen,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",288.3746717025
pabneukirchen,2007,prokopf,Summe,1528.2838524114
pabneukirchen,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",443.96617698091
pabneukirchen,2008,prokopf,Summe,1813.6228455755
pabneukirchen,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",562.53226371062
pabneukirchen,2009,prokopf,Summe,2071.2430396733
pabneukirchen,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",446.62714118336
pabneukirchen,2010,prokopf,Summe,1947.070533099
pabneukirchen,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",412.51222543353
pabneukirchen,2011,prokopf,Summe,2021.9782369942
pabneukirchen,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",344.89209584296
